[DEBUG] 2020-04-28 15:53:46.376 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-28 15:53:46.422 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-28 15:53:46.443 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-28 15:53:46.704 [http-nio-8080-exec-4] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-28 15:53:46.712 [http-nio-8080-exec-4] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-28 15:53:47.109 [http-nio-8080-exec-4] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-28 15:53:48.089 [http-nio-8080-exec-4] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-28 15:53:48.162 [http-nio-8080-exec-4] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-28 15:53:48.164 [http-nio-8080-exec-4] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-28 15:53:53.887 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.888 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2020-04-28 15:53:53.888 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.890 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #3
[DEBUG] 2020-04-28 15:53:53.894 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.894 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #4
[DEBUG] 2020-04-28 15:53:53.894 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.895 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #5
[DEBUG] 2020-04-28 15:53:53.895 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.895 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #6
[DEBUG] 2020-04-28 15:53:53.895 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.895 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #7
[DEBUG] 2020-04-28 15:53:53.896 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.896 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #8
[DEBUG] 2020-04-28 15:53:53.896 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.896 [http-nio-8080-exec-4] ResultSetProcessorImpl - Starting ResultSet row #9
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] CollectionReferenceInitializerImpl - Found row of collection: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#1]
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-19
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = once
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = first task
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = lalala
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = null
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#1]
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#2]
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-19
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = once
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = From web
[DEBUG] 2020-04-28 15:53:53.898 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = 
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = null
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#2]
[DEBUG] 2020-04-28 15:53:53.899 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#3]
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-26
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = once
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = db task
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = here are the notes
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = 
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.904 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#3]
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#4]
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-21
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = weekly
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = Weekly backdated task
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = sdglkjslg kjdgsdgjklj sdgkljsdg
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.905 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = MONDAY
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#4]
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#5]
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-21
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = weekly
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = Testing weekly
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = 
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.906 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.908 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.908 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = MONDAY
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#5]
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#6]
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-19
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = weekly
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.909 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = 2020-04-19
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = From db
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = gjjs jgksj
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.910 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = SUNDAY
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#6]
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#7]
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-26
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = once
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = Changed from weekly to daily then to once
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = from web
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.911 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = 
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#7]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#8]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-26
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = weekly
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = null
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = aaaaa
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = weekly task
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = SUNDAY
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#8]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#10]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-26
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = weekly
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = 2020-04-26
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = CCCC
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = weekly attempt
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = SUNDAY
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#10]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.tasktracker.entity.Task#11]
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `date` : value = 2020-04-22
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`date`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `frequency` : value = daily
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`frequency`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `lastDateCompleted` : value = 2020-04-25
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`lastDateCompleted`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `name` : value = Daily 1
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `notes` : value = do dod do do
[DEBUG] 2020-04-28 15:53:53.914 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`notes`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `user` : value = 6
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `weeklyTaskDayOfWeek` : value = null
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`weeklyTaskDayOfWeek`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.tasktracker.entity.Task#11]
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] CollectionLoadContext - 1 collections were found in result set for role: com.tasktracker.entity.User.tasks
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] CollectionLoadContext - Collection fully initialized: [com.tasktracker.entity.User.tasks#6]
[DEBUG] 2020-04-28 15:53:53.915 [http-nio-8080-exec-4] CollectionLoadContext - 1 collections initialized for role: com.tasktracker.entity.User.tasks
[DEBUG] 2020-04-28 15:53:53.920 [http-nio-8080-exec-4] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-04-28 15:53:53.921 [http-nio-8080-exec-4] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
